id,speaker_nm,conversation_id,reply_to_nm,timestamp,text,likes,shares,num_comments,cleaned_text,named_entities,sentiment,tokens
1334307529401262083,politico,1334305839037943809,politico,2020-12-03 01:24:39,"Nancy Pelosi presided over the tree lighting ceremony tonight. “We say a prayer for all who cannot celebrate with the comfort of their friends and families around them and for those who have lost their lives and livelihood this year,” she said.",298,48,21,nancy pelosi presided tree lighting ceremony tonight say prayer celebrate comfort friends families lost lives livelihood year said,"[('Nancy Pelosi', 'PERSON'), ('tonight', 'TIME'), ('this year', 'DATE')]",0.0,"[101, 7912, 21877, 10483, 2072, 15506, 3392, 7497, 5103, 3892, 2360, 7083, 8439, 7216, 2814, 2945, 2439, 3268, 24585, 2095, 2056, 102]"
1334306929687093250,GolfcartMozart,1334305839037943809,politico,2020-12-03 01:22:16,Always so much prettier than the WH tree.,1,0,0,prettier wh tree,"[('WH', 'ORG')]",0.2,"[101, 3653, 6916, 2121, 1059, 2232, 3392, 102]"
1334311274331697153,MrGrinch1234,1334305839037943809,politico,2020-12-03 01:39:32,"Who fucking cares. 264,000+ dead and rising. My god, the US is so damn broken ",1,0,0,fucking cares 264000 dead rising god damn broken,"[('264,000', 'CARDINAL'), ('US', 'GPE')]",-0.4000000000000001,"[101, 8239, 14977, 21611, 8889, 2692, 2757, 4803, 2643, 4365, 3714, 102]"
1334306597854654470,guyacampbell,1334305839037943809,politico,2020-12-03 01:20:57,I think the best way to photograph it is to cut off the bottom 60 feet so it just looks like a regular tree.,0,0,0,think best way photograph cut 60 feet just looks like regular tree,"[('60 feet', 'QUANTITY')]",0.5,"[101, 2228, 2190, 2126, 9982, 3013, 3438, 2519, 2074, 3504, 2066, 3180, 3392, 102]"
1334307070565371909,HumprheysGhost,1334305839037943809,politico,2020-12-03 01:22:50,Since 1964?,0,0,0,1964,"[('1964', 'DATE')]",0.0,"[101, 3546, 102]"
1334312914908483584,WynneJGriffith,1334305839037943809,politico,2020-12-03 01:46:03,Is that Nancy? Love it. ,0,0,0,nancy love,"[('Nancy', 'PERSON')]",0.5,"[101, 7912, 2293, 102]"
1334322514152083463,margaritasfor1,1334305839037943809,politico,2020-12-03 02:24:12,Bet that could have fed hundreds of families,0,0,0,bet fed hundreds families,"[('hundreds', 'CARDINAL')]",0.0,"[101, 6655, 7349, 5606, 2945, 102]"
1334307884054810638,RedRamLady1,1334305839037943809,politico,2020-12-03 01:26:04,Very pretty!,0,0,0,pretty,[],0.40625,"[101, 3492, 102]"
1346217601781927937,heatherhunterdc,1346217601781927937,None,2021-01-04 22:11:02,"From a Catholic Church on Capitol Hill... Masses will be ""locked"" during the protests on Wednesday.",0,2,1,catholic church capitol hill masses locked protests wednesday,"[('Capitol Hill', 'ORG'), ('Wednesday', 'DATE')]",0.0,"[101, 3234, 2277, 9424, 2940, 11678, 5299, 8090, 9317, 102]"
1340132257370169347,NEWSMAX,1340132257370169347,None,2020-12-19 03:10:03,'CHAZ is back': Barricade erected around Seattle Capitol Hill protest zone http://ow.ly/GBbp50CPkSt,581,258,203,chaz barricade erected seattle capitol hill protest zone,"[('Seattle', 'GPE'), ('Capitol Hill', 'ORG')]",0.0,"[101, 15775, 2480, 19820, 5555, 3207, 7019, 5862, 9424, 2940, 6186, 4224, 102]"
1340142227780227072,Mashburn4NC,1340132257370169347,NEWSMAX,2020-12-19 03:49:40,They do this because they are allowed to do it.  Nobody has the backbone to enforce law.,0,0,0,allowed backbone enforce law,[],0.0,"[101, 3039, 21505, 16306, 2375, 102]"
1340137076105293825,ShogunServicesX,1340132257370169347,NEWSMAX,2020-12-19 03:29:12,"A sequel!!

CHAZ 1 was very entertaining! I wonder if they're gonna bring the warlord back!

Maybe this time they'll get socialism and defunding police to work! Will they bring new characters in?

Will the fight scenes be better?

I'm getting my popcorn ",25,2,2,sequel chaz 1 entertaining wonder theyre gonna bring warlord maybe time theyll socialism defunding police work bring new characters fight scenes better im getting popcorn,"[('1', 'CARDINAL')]",0.36221590909090906,"[101, 8297, 15775, 2480, 1015, 14036, 4687, 2027, 2890, 6069, 3288, 16579, 2672, 2051, 2027, 3363, 14649, 13366, 8630, 2075, 2610, 2147, 3288, 2047, 3494, 2954, 5019, 2488, 10047, 2893, 24593, 102]"
1340133366121832449,Cackalacman,1340132257370169347,NEWSMAX,2020-12-19 03:14:27,"They should develop a chemical that they can add to water that smells like skunk piss and put it in the plane used for forrest fires, fly over this place and drop it. If they want to stay the whole place stinks. Worse than it already does.",18,0,4,develop chemical add water smells like skunk piss plane used forrest fires fly place drop want stay place stinks worse does,[],0.0,"[101, 4503, 5072, 5587, 2300, 14747, 2066, 15315, 16814, 18138, 4946, 2109, 16319, 8769, 4875, 2173, 4530, 2215, 2994, 2173, 27136, 2015, 4788, 2515, 102]"
1340132897420808192,VegasDavein,1340132257370169347,NEWSMAX,2020-12-19 03:12:35,Do these soy boys know they wouldn’t last 48 hours without the Police,17,0,0,soy boys know wouldnt 48 hours police,"[('last 48 hours', 'TIME')]",0.0,"[101, 25176, 3337, 2113, 2876, 2102, 4466, 2847, 2610, 102]"
1340133681982283777,JediWoods,1340132257370169347,NEWSMAX,2020-12-19 03:15:42,"Oh darn. No money for PD. Hopefully they funded Sanitation for all the stuff they destroy and trash. 

Summer of Love to Winter Wonderland is all... Right?",11,1,0,oh darn money pd hopefully funded sanitation stuff destroy trash summer love winter wonderland right,"[('Winter Wonderland', 'GPE')]",0.1952380952380952,"[101, 2821, 18243, 2078, 2769, 22851, 11504, 6787, 18723, 4933, 6033, 11669, 2621, 2293, 3467, 20365, 2157, 102]"
1340138805819363328,NachT666,1340132257370169347,NEWSMAX,2020-12-19 03:36:04,">Abolish the police.
>Nothing enforces to pay taxes.
>Supply lines are severed.
>Soy reserves dry up. 
>Welfare system collapses.
>Their trained enemies walk in, heavily armed, practically unopposed.

Just watch the spiraling regret.",13,0,0,abolish police enforces pay taxes supply lines severed soy reserves dry welfare collapses trained enemies walk heavily armed practically unopposed just watch spiraling regret,"[('Soy', 'PERSON')]",-0.13333333333333333,"[101, 11113, 20872, 2232, 2610, 16306, 2015, 3477, 7773, 4425, 3210, 16574, 25176, 8269, 4318, 7574, 25938, 4738, 6716, 3328, 4600, 4273, 8134, 17123, 2074, 3422, 12313, 2075, 9038, 102]"
1340146387694936064,CarolRedcrose,1340132257370169347,NEWSMAX,2020-12-19 04:06:12,As a resident of Washington state I find this frightening and I don’t understand why those in charge of this state don’t protect their citizens by putting a stop to the violence.,12,0,8,resident washington state frightening dont understand charge state dont protect citizens putting stop violence,"[('Washington', 'GPE')]",-0.5,"[101, 6319, 2899, 2110, 17115, 2123, 2102, 3305, 3715, 2110, 2123, 2102, 4047, 4480, 5128, 2644, 4808, 102]"
1340132856052416515,EJachno1,1340132257370169347,NEWSMAX,2020-12-19 03:12:26,Burning man Amateur dropouts with far left parents that could care less what their kids want or do in life. MOVE ALONG!,10,0,0,burning man amateur dropouts far left parents care kids want life,[],-0.08958333333333332,"[101, 5255, 2158, 5515, 4530, 12166, 2521, 2187, 3008, 2729, 4268, 2215, 2166, 102]"
1340135563169419266,JohannaAuterson,1340132257370169347,NEWSMAX,2020-12-19 03:23:11,When society has degraded to the point of celebrating this behavior the issues go far beyond that of political parties & presidential selections,10,2,1,society degraded point celebrating behavior issues far political parties presidential selections,[],0.05,"[101, 2554, 26131, 2391, 12964, 5248, 3314, 2521, 2576, 4243, 4883, 16310, 102]"
1340137604319199232,DublinMimi,1340132257370169347,NEWSMAX,2020-12-19 03:31:18,Can we work a deal to give Washington State and Oregon back to the British or something?,9,0,2,work deal washington state oregon british,"[('Washington State', 'GPE'), ('Oregon', 'GPE'), ('British', 'NORP')]",0.0,"[101, 2147, 3066, 2899, 2110, 5392, 2329, 102]"
1340133098877542406,LincolnMics,1340132257370169347,NEWSMAX,2020-12-19 03:13:23,"1/3rd pictured not wearing masks
9 of 9 pictured survived",8,0,0,13rd pictured wearing masks 9 9 pictured survived,"[('1/3rd', 'CARDINAL'), ('9', 'CARDINAL'), ('9', 'CARDINAL')]",0.0,"[101, 2410, 4103, 15885, 4147, 15806, 1023, 1023, 15885, 5175, 102]"
1340135940262678528,WebFeatWorks,1340132257370169347,NEWSMAX,2020-12-19 03:24:41,"This time around, how about we allow Seattle to destroy itself?",8,0,1,time allow seattle destroy,"[('Seattle', 'GPE')]",-0.2,"[101, 2051, 3499, 5862, 6033, 102]"
1340135890757271552,Christo70695005,1340132257370169347,NEWSMAX,2020-12-19 03:24:29,No FEDERAL BAIL OUT MONEY FOR THEIR FAILED CITY<,7,0,0,federal bail money failed city,[],-0.5,"[101, 2976, 15358, 2769, 3478, 2103, 102]"
1339650588339003393,thehill,1339650588339003393,None,2020-12-17 19:16:04,Atlantic City auctions off chance to blow up Trump Plaza http://hill.cm/nWWcKhB,207,65,32,atlantic city auctions chance blow trump plaza,"[('Atlantic City', 'GPE'), ('Trump Plaza', 'FAC')]",0.0,"[101, 4448, 2103, 10470, 2015, 3382, 6271, 8398, 8232, 102]"
1339650757352517632,SoloFlow786,1339650588339003393,thehill,2020-12-17 19:16:44,The NY AG has an implosion of Trump planned as well. See ya Jan 21st.,10,0,0,ny ag implosion trump planned ya jan 21st,"[('The NY AG', 'ORG'), ('Trump', 'ORG'), ('ya Jan 21st', 'DATE')]",0.0,"[101, 6396, 12943, 17727, 10483, 3258, 8398, 3740, 8038, 5553, 7398, 102]"
1339651160060403712,KevinJe49334546,1339650588339003393,thehill,2020-12-17 19:18:20,The man himself will implode as well. And good riddance.,3,0,0,man implode good riddance,[],0.7,"[101, 2158, 17727, 4135, 3207, 2204, 9436, 25514, 102]"
1339652161383358464,MM2LLC,1339650588339003393,thehill,2020-12-17 19:22:19,Jan 20th 2021 at 11:59AM would be an excellent detonation time and date.,3,0,0,jan 20th 2021 1159am excellent detonation time date,"[('Jan 20th', 'DATE')]",0.5,"[101, 5553, 3983, 25682, 10630, 2683, 3286, 6581, 20010, 7856, 3508, 2051, 3058, 102]"
1339652422122287104,patti_foss,1339650588339003393,thehill,2020-12-17 19:23:21,"Hoping it raises a lot for charity. Fitting since Trump and his family had to shut down their charity due to funds being used for personal and business related expenditures in NYC. No charity board for them again, before going to court mandatory classes to learn ethics.",3,0,0,hoping raises lot charity fitting trump family shut charity funds used personal business related expenditures nyc charity board going court mandatory classes learn ethics,"[('Trump', 'PERSON'), ('NYC', 'LOC')]",0.04388888888888889,"[101, 5327, 13275, 2843, 5952, 11414, 8398, 2155, 3844, 5952, 5029, 2109, 3167, 2449, 3141, 22697, 16392, 5952, 2604, 2183, 2457, 10915, 4280, 4553, 9615, 102]"
1339651036248600577,stubbysquid,1339650588339003393,thehill,2020-12-17 19:17:51,@WaterDean,1,0,0,waterdean,"[('@WaterDean', 'NORP')]",0.0,"[101, 2300, 3207, 2319, 102]"
1339652190814670850,2hazy2c,1339650588339003393,thehill,2020-12-17 19:22:26,Is there no end to Don-the-Con's money making schemes?!!,1,0,1,end donthecons money making schemes,"[('Don', 'PERSON')]",0.0,"[101, 2203, 2123, 10760, 8663, 2015, 2769, 2437, 11683, 102]"
1339654962457030662,nik_eni,1339650588339003393,thehill,2020-12-17 19:33:27,"I'd take three steps back, spit on both hands, rub em together, do two spins, and slowly press the button.",1,0,0,id steps spit hands rub em spins slowly press button,"[('three', 'CARDINAL'), ('two', 'CARDINAL')]",-0.15000000000000002,"[101, 8909, 4084, 13183, 2398, 14548, 7861, 23371, 3254, 2811, 6462, 102]"
1339657169524957187,HeathyForLife,1339650588339003393,thehill,2020-12-17 19:42:13,....the clown show is coming to an end.,1,0,0,clown coming end,[],0.0,"[101, 15912, 2746, 2203, 102]"
1339662661588561921,Mjk1944K,1339650588339003393,thehill,2020-12-17 20:04:02,hilarious,1,0,0,hilarious,[],0.5,"[101, 26316, 102]"
1339672664252813314,Ahtrau,1339650588339003393,thehill,2020-12-17 20:43:47,Have they started the national lottery for who gets to put the boot to Trump's ass to get him out of the WH on January 20th?,1,0,0,started national lottery gets boot trumps ass wh january 20th,"[('Trump', 'ORG'), ('WH', 'ORG'), ('January 20th', 'DATE')]",0.0,"[101, 2318, 2120, 15213, 4152, 9573, 8398, 2015, 4632, 1059, 2232, 2254, 3983, 102]"
1339651933544587264,jean_bodon,1339650588339003393,thehill,2020-12-17 19:21:25,Like usual all your crazies love capitalism when it benefits you,0,0,0,like usual crazies love capitalism benefits,[],0.125,"[101, 2066, 5156, 13675, 16103, 2229, 2293, 16498, 6666, 102]"
1339652021608214528,GaryDR27,1339650588339003393,thehill,2020-12-17 19:21:46,"https://tenor.com/view/blow-up-nazi-symbol-be-gone-gif-15919880?utm_source=share-button&utm_medium=Social&utm_content=twitter… #BlowUp #NaziSymbol #BeGone via 
@gifkeyboard",0,0,0,blowup nazisymbol begone gifkeyboard,"[('#BlowUp #', 'MONEY'), ('NaziSymbol', 'PERSON')]",0.0,"[101, 6271, 6279, 13157, 24335, 14956, 11693, 5643, 21025, 24316, 3240, 6277, 102]"
1346221141208281092,thehill,1346221141208281092,None,2021-01-04 22:25:06,DC police chief wants to speak to new representative about plans to carry gun http://hill.cm/Sz3rY8K,132,48,29,dc police chief wants speak new representative plans carry gun,"[('DC', 'GPE')]",0.16818181818181818,"[101, 5887, 2610, 2708, 4122, 3713, 2047, 4387, 3488, 4287, 3282, 102]"
1346221722588966912,equalearthling,1346221141208281092,thehill,2021-01-04 22:27:24,I thought Republicans were the party of law and order?,8,0,1,thought republicans party law order,"[('Republicans', 'NORP')]",0.0,"[101, 2245, 10643, 2283, 2375, 2344, 102]"
1346222015934590976,MLMucci,1346221141208281092,thehill,2021-01-04 22:28:34,"""Keep your hands where I can see them"" is the first thing the DC police chief or any officer should say to Rep. 
@LaurenBoebert
 if she's illegally carrying her gun in Washington.",7,0,0,hands thing dc police chief officer say rep laurenboebert shes illegally carrying gun washington,"[('first', 'ORDINAL'), ('DC', 'GPE'), ('Washington', 'GPE')]",-0.125,"[101, 2398, 2518, 5887, 2610, 2708, 2961, 2360, 16360, 10294, 5092, 22669, 2102, 2016, 2015, 17800, 4755, 3282, 2899, 102]"
1346225257712115716,UmustBkiddingME,1346221141208281092,thehill,2021-01-04 22:41:27,"Pursuant to the United States and District of Columbia Criminal Codes, firearms, dangerous weapons, explosives, or incendiary devices are prohibited on U.S. Capitol Grounds. 

If she tries to carry a gun, they'll arrest her ass
#LawAndOrderParty",5,1,1,pursuant united states district columbia criminal codes firearms dangerous weapons explosives incendiary devices prohibited capitol grounds tries carry gun theyll arrest ass lawandorderparty,"[('the United States', 'GPE'), ('District of Columbia Criminal Codes', 'ORG'), ('U.S.', 'GPE'), ('LawAndOrderParty', 'MONEY')]",-0.28750000000000003,"[101, 27081, 2142, 2163, 2212, 3996, 4735, 9537, 13780, 4795, 4255, 14792, 4297, 10497, 17302, 5733, 10890, 9424, 5286, 5363, 4287, 3282, 2027, 3363, 6545, 4632, 2375, 28574, 26764, 19362, 3723, 102]"
1346222502301868035,LaBluedot,1346221141208281092,thehill,2021-01-04 22:30:30,Thank you DC Police Chief!,3,0,0,thank dc police chief,[],0.0,"[101, 4067, 5887, 2610, 2708, 102]"
1346222202358820865,AmyPond420_,1346221141208281092,thehill,2021-01-04 22:29:19,BoBert gonna cry if she can’t carry her safety blanket to work?! Wahhh cry snowflake!,1,0,1,bobert gonna carry safety blanket work wahhh snowflake,[],0.0,"[101, 3960, 8743, 6069, 4287, 3808, 8768, 2147, 22894, 23644, 4586, 10258, 13808, 102]"
1346225005332484102,karma_daydream,1346221141208281092,thehill,2021-01-04 22:40:27,http://realvail.com/the-many-contradictions-of-congressional-candidate-lauren-boebert/a9274/…,1,0,0,,[],0.0,"[101, 102]"
1346221561506881538,GodsWar72067826,1346221141208281092,thehill,2021-01-04 22:26:46,"They can talk, but the law is with the Reps",0,0,2,talk law reps,[],0.0,"[101, 2831, 2375, 16360, 2015, 102]"
1346221727748153345,aspfrt,1346221141208281092,thehill,2021-01-04 22:27:26,"Tyrannical Rule, DemocRats are sick.",0,0,0,tyrannical rule democrats sick,"[('DemocRats', 'NORP')]",-0.7142857142857143,"[101, 5939, 5521, 20913, 3627, 8037, 5305, 102]"
1346222377127075841,TheRealPest,1346221141208281092,thehill,2021-01-04 22:30:00,He should be more worried about gun crime in DC from the natives there.,0,0,1,worried gun crime dc natives,"[('DC', 'GPE')]",0.5,"[101, 5191, 3282, 4126, 5887, 12493, 102]"
1346222687786418177,pfrpeppermint,1346221141208281092,thehill,2021-01-04 22:31:15,"“I just want to find 11,780 votes.” In an hour long call with Secretary of State Raffensperger, trying to over turn the election. TRUMP BLACKMAILED RAFFENSPERGER if he didn’t change the results, he would not get re-elected,and go to jail. 
https://washingtonpost.com/politics/trump-raffensperger-call-georgia-vote/2021/01/03/d45acb92-4dc4-11eb-bda4-615aaefd0555_story.html…",0,0,0,just want 11780 votes hour long secretary state raffensperger trying turn election trump blackmailed raffensperger didnt change results reelectedand jail,"[('11,780', 'CARDINAL'), ('an hour', 'TIME'), ('State', 'ORG'), ('Raffensperger', 'PERSON'), ('TRUMP', 'ORG'), ('https://washingtonpost.com/politics/trump-raffensperger-call-georgia-vote/2021/01/03/d45acb92-4dc4-11eb-bda4-615aaefd0555_story.html', 'PERSON')]",-0.07500000000000001,"[101, 2074, 2215, 12567, 17914, 4494, 3178, 2146, 3187, 2110, 7148, 18940, 17668, 4590, 2667, 2735, 2602, 8398, 25044, 2098, 7148, 18940, 17668, 4590, 2134, 2102, 2689, 3463, 20847, 5685, 7173, 102]"
1346222986752360448,ColetteNester,1346221141208281092,thehill,2021-01-04 22:32:26,"Yeah, all we need in DC is another gun nutter......along with Trumps “proud boys” we have more than enough I think....",0,0,0,yeah need dc gun nutteralong trumps proud boys think,"[('DC', 'GPE'), ('Trumps', 'PERSON')]",0.43333333333333335,"[101, 3398, 2342, 5887, 3282, 17490, 14621, 10052, 8398, 2015, 7098, 3337, 2228, 102]"
1346224671692349441,beach_beer5269,1346221141208281092,thehill,2021-01-04 22:39:08,lol ... should obey the DC LAW ... u ,0,0,0,lol obey dc law u,[],0.8,"[101, 8840, 2140, 15470, 5887, 2375, 1057, 102]"
1346224894011273217,BumfuzzledXr,1346221141208281092,thehill,2021-01-04 22:40:01,So I guess it's okay to carry a weapon in the White House then?,0,0,0,guess okay carry weapon white house,"[('the White House', 'ORG')]",0.25,"[101, 3984, 3100, 4287, 5195, 2317, 2160, 102]"
1346224988559437827,r1chardeldridge,1346221141208281092,thehill,2021-01-04 22:40:23,"Members of Congress have the authority to declare war. Is someone saying they can't be trusted to carry a firearm? Furthermore, they are high profile people who make decisions that affect, for good or bad, the lives of billions of people. They should be armed.",0,0,0,members congress authority declare war saying trusted carry firearm furthermore high profile people make decisions affect good bad lives billions people armed,"[('Congress', 'ORG'), ('billions', 'CARDINAL')]",0.05333333333333338,"[101, 2372, 3519, 3691, 13520, 2162, 3038, 9480, 4287, 23646, 7297, 2152, 6337, 2111, 2191, 6567, 7461, 2204, 2919, 3268, 25501, 2111, 4273, 102]"
1346225347751268354,Lucianowrites,1346221141208281092,thehill,2021-01-04 22:41:49,"This is expressly illegal, incredibly so, and it is amazingly dangerous for her to try and do this. Jesus Fucking Christ.",0,0,0,expressly illegal incredibly amazingly dangerous try jesus fucking christ,"[('Jesus Fucking Christ', 'PERSON')]",-0.19999999999999998,"[101, 4671, 2135, 6206, 11757, 29350, 4795, 3046, 4441, 8239, 4828, 102]"
1346249110228111361,Byb2021,1346221141208281092,thehill,2021-01-05 00:16:14,Just another “loca”...,0,0,0,just loca,[],0.0,"[101, 2074, 8840, 3540, 102]"
1339763837856342017,thehill,1339763837856342017,None,2020-12-18 02:46:05,Atlantic City auctions off chance to blow up Trump Plaza http://hill.cm/iDyrWaf,162,38,17,atlantic city auctions chance blow trump plaza,"[('Atlantic City', 'GPE'), ('Trump Plaza http://hill.cm/iDyrWaf', 'FAC')]",0.0,"[101, 4448, 2103, 10470, 2015, 3382, 6271, 8398, 8232, 102]"
1339764086721003521,DavidHull50,1339763837856342017,thehill,2020-12-18 02:47:04,Will trump be in there?,6,0,1,trump,[],0.0,"[101, 8398, 102]"
1339765054309359617,fastballhitter1,1339763837856342017,thehill,2020-12-18 02:50:55,Shouldn’t need more than a bit of wind.,4,0,0,shouldnt need bit wind,[],0.5,"[101, 5807, 2102, 2342, 2978, 3612, 102]"
1339765354902540288,ErinReadsStuff,1339763837856342017,thehill,2020-12-18 02:52:06,"I will pay $800M. 

Unrelated: can anyone lend me $799.99M",3,0,0,pay 800m unrelated lend 79999m,"[('800M.', 'MONEY'), ('$799.99M', 'MONEY')]",0.0,"[101, 3477, 5385, 2213, 15142, 18496, 6535, 2683, 2683, 2683, 2213, 102]"
1339765845380255745,pans44,1339763837856342017,thehill,2020-12-18 02:54:03,Greatness,0,0,0,greatness,"[('Greatness', 'ORG')]",0.0,"[101, 2307, 2791, 102]"
1339766026582560768,mydogisgorgeous,1339763837856342017,thehill,2020-12-18 02:54:47,hahahhahahaha. What a phuqqing #moron Maybe HE should push the button ,0,0,0,hahahhahahaha phuqqing moron maybe push button,"[('moron', 'PERSON')]",-0.8,"[101, 5292, 3270, 23644, 23278, 3270, 3270, 6887, 2226, 4160, 19784, 22822, 2239, 2672, 5245, 6462, 102]"
1339769198839513088,OverboostedOne,1339763837856342017,thehill,2020-12-18 03:07:23,"So 
@realDonaldTrump
 makes the mistake of trying to revitalize the armpit of America and this is his thanks. Nice.

Atlantic City is DEAD and Trump isn't the only one who lost their shirt on that shithole.",0,0,0,realdonaldtrump makes mistake trying revitalize armpit america thanks nice atlantic city dead trump isnt lost shirt shithole,"[('@realDonaldTrump\n ', 'PERSON'), ('America', 'GPE'), ('Atlantic City', 'GPE'), ('DEAD', 'ORG'), ('Trump', 'ORG')]",0.15000000000000002,"[101, 2613, 5280, 19058, 24456, 2361, 3084, 6707, 2667, 7065, 18400, 4697, 2849, 23270, 2637, 4283, 3835, 4448, 2103, 2757, 8398, 3475, 2102, 2439, 3797, 4485, 11484, 102]"
1339775477892964353,WriterTrans,1339763837856342017,thehill,2020-12-18 03:32:20,If feels likre everything will refute be be hey,0,0,0,feels likre refute hey,"[('likre everything', 'PERSON')]",0.0,"[101, 5683, 5622, 21638, 2063, 25416, 10421, 4931, 102]"
1339764427738894336,obsceneporn,1339763837856342017,thehill,2020-12-18 02:48:25,This is doing incredible damage to our country and the presidency. Despicable and dangerous.,0,0,0,doing incredible damage country presidency despicable dangerous,[],0.15000000000000002,"[101, 2725, 9788, 4053, 2406, 8798, 4078, 24330, 3085, 4795, 102]"
1339764962345050114,FedUpPatriot717,1339763837856342017,thehill,2020-12-18 02:50:33,"Democrats are such sick, disgusting people.",0,0,0,democrats sick disgusting people,"[('Democrats', 'NORP')]",-0.5714285714285715,"[101, 8037, 5305, 19424, 2111, 102]"
1339766841762148352,sue52491494,1339763837856342017,thehill,2020-12-18 02:58:01,Where is Bill Gates!?,0,0,0,gates,"[('Bill Gates', 'PERSON')]",0.0,"[101, 6733, 102]"
1339807873757540352,thehill,1339807873757540352,None,2020-12-18 05:41:04,Atlantic City auctions off chance to blow up Trump Plaza http://hill.cm/VV7OfDX,169,42,17,atlantic city auctions chance blow trump plaza,"[('Atlantic City', 'GPE'), ('Trump Plaza', 'FAC')]",0.0,"[101, 4448, 2103, 10470, 2015, 3382, 6271, 8398, 8232, 102]"
1339808597958565888,ScottysParadigm,1339807873757540352,thehill,2020-12-18 05:43:56,How much to do NY tRump tower too? (Kidding) ,2,0,0,ny trump tower kidding,"[('NY', 'GPE')]",0.2,"[101, 6396, 8398, 3578, 12489, 102]"
1339808107388661761,cam_03w,1339807873757540352,thehill,2020-12-18 05:41:59,Can I start the bid at $1 that’s how much all trump property is worth ,1,0,1,start bid 1 thats trump property worth,"[('1', 'MONEY')]",0.25,"[101, 2707, 7226, 1015, 2008, 2015, 8398, 3200, 4276, 102]"
1339809093704364033,FabFreddy4,1339807873757540352,thehill,2020-12-18 05:45:55,".
@realDonaldTrump
 another failure of yours. Man it never ends well with you.",1,0,0,realdonaldtrump failure man ends,"[('@realDonaldTrump\n ', 'PERSON')]",-0.3166666666666667,"[101, 2613, 5280, 19058, 24456, 2361, 4945, 2158, 4515, 102]"
1339811030264737793,orangeblutattoo,1339807873757540352,thehill,2020-12-18 05:53:36,"Which reminds me, Trump opened the Taj Mahal casino in 1990, and roughly a year later it went bankrupt.  How the hell do you do that?",1,0,1,reminds trump opened taj mahal casino 1990 roughly year later went bankrupt hell,"[('Trump', 'PERSON'), ('Taj Mahal', 'ORG'), ('1990', 'DATE'), ('roughly a year later', 'DATE')]",-0.05,"[101, 15537, 8398, 2441, 11937, 3501, 27913, 9270, 2901, 5560, 2095, 2101, 2253, 17482, 3109, 102]"
1339808415435120640,DaMidKidDB1,1339807873757540352,thehill,2020-12-18 05:43:13,pay me what he owes and I'll pay attention,0,0,1,pay owes ill pay attention,[],0.0,"[101, 3477, 24381, 5665, 3477, 3086, 102]"
1339808991166275585,pookeypies7,1339807873757540352,thehill,2020-12-18 05:45:30,Wuttt? Posting this?,0,0,0,wuttt posting,[],0.0,"[101, 8814, 4779, 2102, 14739, 102]"
1339812248408252418,jenoakley81,1339807873757540352,thehill,2020-12-18 05:58:27,The one time I don’t have extra cash ,0,0,0,time dont extra cash,"[('one', 'CARDINAL')]",0.0,"[101, 2051, 2123, 2102, 4469, 5356, 102]"
1339826302489145344,heels_my,1339807873757540352,thehill,2020-12-18 06:54:17,"This, the mark of a 'successful' business man... he's full of shit and his failed, abandoned properties are landmarks of his immense failures.",0,0,0,mark successful business man hes shit failed abandoned properties landmarks immense failures,[],0.08000000000000003,"[101, 2928, 3144, 2449, 2158, 2002, 2015, 4485, 3478, 4704, 5144, 16209, 14269, 15428, 102]"
1339811006328025089,CasieKay8,1339807873757540352,thehill,2020-12-18 05:53:31,Democrats are riddled with mental illness.,0,0,0,democrats riddled mental illness,"[('Democrats', 'NORP')]",-0.1,"[101, 8037, 21834, 2094, 5177, 7355, 102]"
1339815177508823040,TreatTod,1339807873757540352,thehill,2020-12-18 06:10:05,What’s great is he’s still a billionaire and you’re all a bunch of losers and you’re poor,0,0,0,whats great hes billionaire youre bunch losers youre poor,[],0.0666666666666667,"[101, 2054, 2015, 2307, 2002, 2015, 22301, 2115, 2063, 9129, 23160, 2115, 2063, 3532, 102]"
1339987827581444096,TreatTod,1339807873757540352,thehill,2020-12-18 17:36:08,Always remember Trump is a billionaire president that gets to screw a supermodel every night you you’re a keyboard warrior a failure and you have absolutely nothing and no money,0,0,0,remember trump billionaire president gets screw supermodel night youre keyboard warrior failure absolutely money,"[('Trump', 'PERSON'), ('every night', 'TIME')]",-0.05833333333333335,"[101, 3342, 8398, 22301, 2343, 4152, 11224, 3565, 5302, 9247, 2305, 2115, 2063, 9019, 6750, 4945, 7078, 2769, 102]"
1342477473292890112,thehill,1342477473292890112,None,2020-12-25 14:29:06,"Anger at Trump and lawmakers mounts among governors: ""I’ve never been so disgusted with Congress"" http://hill.cm/8gvguEG",182,39,26,anger trump lawmakers mounts governors ive disgusted congress,"[('Trump', 'ORG'), ('Congress', 'ORG')]",-0.85,"[101, 4963, 8398, 2375, 12088, 19363, 11141, 4921, 2063, 17733, 3519, 102]"
1342477900868685826,Grey_Obelisk,1342477473292890112,thehill,2020-12-25 14:30:48,Stop saying Congress.  The fault is 100% Republicans in Congress.,16,0,0,stop saying congress fault 100 republicans congress,"[('Congress', 'ORG'), ('100%', 'PERCENT'), ('Republicans', 'NORP'), ('Congress', 'ORG')]",0.0,"[101, 2644, 3038, 3519, 6346, 2531, 10643, 3519, 102]"
